user_id,experiment_id,variant,assigned_at,bucketing_method,affected_by_srm_bug,had_posted_pre_test,platform,att_status
exu_94005e57974947fb,reels_density_q2_2026, control  ,2026-04-01,server_hash,no,True,android,
exu_d339d1b8ef5e450e,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_23c3a7fca6ac44e6,reels_density_q2_2026, control  ,2026-04-01,session_hash_fallback,yes,true,android,not_applicable
exu_1dc62901af814223,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,android,not_applicable
exu_ddf81ddb69004811,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_59f3a43849ae43a9,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_6e9098aa42aa4b46,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_d519613083944237,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,
exu_28a332f0e4694cc0,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,no,android,
exu_78ebe11aa4cf4ed9,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_886dc6830d3f49bd,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_8c66f173ceb54c9e,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_28b112f4ba65456d,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,Y,ios,granted
exu_7dcec9210de44499,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,False,ios,granted
exu_d7f60ba7d2c74511,reels_density_q2_2026, control  ,2026-04-01,server_hash,N,1,android,not_applicable
exu_0062ca8e0bb54e4d,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,ios,granted
exu_e89becb2e157497d,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,ios,granted
exu_0476e5a1d0804a66,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,FALSE,no,ios,granted
exu_06e1407884c5400b,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,False,android,
exu_2e15a421d542492d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,android,not_applicable
exu_f8f2dce3b7a04f8d,reels_density_q2_2026,control,2026-04-01,server_hash,False,no,android,
exu_e55aebe489bb434e,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,0,android,not_applicable
exu_7e639a5e456a4050,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_ea60a54864624818,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,Y,ios,granted
exu_2df2be8ebf2b44f1,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,not_applicable
exu_e4fe242b11a14f89,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_d2c3309604514841,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,Y,False,android,not_applicable
exu_a84741a871b943b2,reels_density_q2_2026,control,2026-04-01,server_hash,False,yes,ios,granted
exu_0bdb80937b5047e2,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,false,ios,granted
exu_0026460fc90d4aaa,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_d35609e64b984359,reels_density_q2_2026,control,2026-04-01,server_hash,false,FALSE,android,not_applicable
exu_bac8d6d2008742c5,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,false,TRUE,ios,granted
exu_d821360296a046a7,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_975a61ec7db44c2f,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,true,android,
exu_ac632f80562a4010,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,False,ios,granted
exu_9d2c9493da9745e1,reels_density_q2_2026, control  ,2026-04-01,server_hash,no,True,android,
exu_352af52cdfb24d51,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,N,True,ios,granted
exu_e22ed0e0729d4c11,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,True,android,not_applicable
exu_63f6d830b7c04b47,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_bc12861dd6ec4437,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_e7cac415e35745ae,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,False,ios,granted
exu_9e7f9ca83a2e4cba,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,True,true,android,not_applicable
exu_41fc58064c8741f2,reels_density_q2_2026, control  ,2026-04-01,session_hash_fallback,TRUE,1,ios,granted
exu_b7966a141c9940ee,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,no,True,android,
exu_6bf8458401a84de8,reels_density_q2_2026,Treatment,2026-04-01,server_hash,no,True,ios,granted
exu_c8953787851e4320,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,not_applicable
exu_e296e7ee80524b9a,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,android,
exu_3cd1120ba9794227,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,true,ios,granted
exu_3cbc0387f459480e,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,Y,ios,granted
exu_9e707c7001ae4c4b,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,ios,granted
exu_e24b342d045e4d2f,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_0f6d685d71a04a56,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,0,False,ios,granted
exu_2cf7b978d7924517,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,android,
exu_9415a40010944c27,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,True,ios,granted
exu_9116a28726e14649,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,
exu_7b68146c451c4426,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,
exu_6dce4fc52f094c56,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,false,android,
exu_baa40f3cbabe4afb,reels_density_q2_2026,Control,2026-04-01,server_hash,False,True,android,
exu_98edfddbae7c41f9,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,ios,granted
exu_12ca34cfee2a41ad,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,TRUE,ios,granted
exu_4a28d75fbd294a0c,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,N,android,
exu_e11d896df76949a1,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,ios,granted
exu_d5a85838132641dc,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,TRUE,android,
exu_80395fa931784456,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,not_applicable
exu_3f010d8691674bf2,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,android,
exu_87bc1fa448d64831,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,no,android,not_applicable
exu_b5d4de8223dc4280,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,ios,denied
exu_d0f025dc82c240a7,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,
exu_5884b613a4234fec,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_a39595ce2c1f4b7d,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,0,TRUE,ios,granted
exu_bd9dd837094f4303,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,android,
exu_e4390ff3799a4d82,reels_density_q2_2026,control,2026-04-01,server_hash,no,Y,android,
exu_04ba776454874972,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,android,not_applicable
exu_8348abf910cf4a7f,reels_density_q2_2026,Control,2026-04-01,session_hash_fallback,yes,yes,ios,granted
exu_ed3f43a3db9f46bd,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,android,
exu_cc854dc17a2145e8,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,ios,granted
exu_8f5812cd25a345c9,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,False,ios,granted
exu_9c5f55105b0541b9,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,False,android,
exu_c685375987394c4d,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,0,yes,ios,granted
exu_dc17c96f32ba4d76,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,False,android,
exu_90c7e7a627cb4676,reels_density_q2_2026,control,2026-04-01,server_hash,false,False,android,
exu_de2350d0ff7344d2,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,no,True,ios,granted
exu_497c7aec2bdf47fc,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_ecdb3168a56047ad,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,ios,granted
exu_a2c21cc3ea2c422c,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,
exu_2b09d48457d34705,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,TRUE,android,not_applicable
exu_ec6c610235b54c94,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,FALSE,1,android,not_applicable
exu_439e21bd894f4497,reels_density_q2_2026, control  ,2026-04-01,server_hash,no,TRUE,android,
exu_149c3eea84324b9d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_6b522e6d3c4d4ac7,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_2c2c4bcd0cf545a4,reels_density_q2_2026,control,2026-04-01,server_hash,N,true,ios,granted
exu_f23fbaeeb51f48d4,reels_density_q2_2026, control  ,2026-04-01,server_hash,false,False,ios,granted
exu_c73c63026d1f476a,reels_density_q2_2026,control,2026-04-01,server_hash,no,False,android,not_applicable
exu_acd15dc26b1941d4,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,android,not_applicable
exu_546f81918fa24cc6,reels_density_q2_2026,Control,2026-04-01,server_hash,False,False,ios,granted
exu_7e9065553f224d06,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,android,
exu_f632758b5d2e4d55,reels_density_q2_2026, Control  ,2026-04-01,server_hash,False,true,android,
exu_ef5dc11690b04ebc,reels_density_q2_2026,control,2026-04-01,server_hash,False,yes,ios,granted
exu_6fac8a345a314ea0,reels_density_q2_2026,control,2026-04-01,server_hash,False,no,android,
exu_ede2dd6b84794d7e,reels_density_q2_2026,control,2026-04-01,server_hash,N,true,ios,granted
exu_3052ddc188f4458c,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,N,ios,granted
exu_8f5abe4749cf4661,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,no,no,android,
exu_6c0b920a3d7a4a22,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,android,
exu_c9cd02e38c084425,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,no,ios,granted
exu_33ba98e9704148fc,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_9998be29b71346fa,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,
exu_7b9dec2f52304cb0,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,TRUE,android,not_applicable
exu_138c354cb71e47a9,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,true,android,
exu_f9f6a85962ce48d6,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,false,1,android,not_applicable
exu_f9c6dbe1f8dd4cb0,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,TRUE,ios,granted
exu_d4b33896f86642af,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,
exu_78e1c5382d6b4760,reels_density_q2_2026, Treatment  ,2026-04-01,server_hash,N,1,ios,granted
exu_1bafa93167074b5e,reels_density_q2_2026,control,2026-04-01,server_hash,false,1,android,not_applicable
exu_43235349ada5456a,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_e15cea6350504096,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,TRUE,False,ios,granted
exu_b1ed5309a97d4120,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,False,android,
exu_e66dcbf15f814a33,reels_density_q2_2026,control,2026-04-01,server_hash,False,no,ios,granted
exu_d13ccf140bc14162,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,FALSE,android,
exu_3dee879ce0754668,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,android,
exu_68d1af2df40a43c6,reels_density_q2_2026,Control,2026-04-01,server_hash,False,True,ios,granted
exu_b5ae7023bfed4a2b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,android,
exu_0bb2c86974c641da,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,android,not_applicable
exu_b98966d6a5c94b5b,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,false,ios,granted
exu_796b458548854578,reels_density_q2_2026,Control,2026-04-01,server_hash,False,True,android,
exu_14629bb6ee8c4e7c,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,android,
exu_ed502ba9d6cd48c6,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,0,False,ios,granted
exu_2064ba0c39e04a1c,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,not_applicable
exu_1da6ae9aae234141,reels_density_q2_2026,control,2026-04-01,server_hash,false,N,android,not_applicable
exu_1b57e9465d954b61,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,True,ios,denied
exu_7e03ef4b2a4040d8,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,false,False,android,
exu_325542f9c0a343b3,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,False,ios,granted
exu_da6fa56125b44c46,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,yes,ios,granted
exu_70a5d043c31b42ca,reels_density_q2_2026,control,2026-04-01,server_hash,False,0,android,not_applicable
exu_66a1ac4becc849bf,reels_density_q2_2026,control,2026-04-01,server_hash,N,TRUE,android,not_applicable
exu_96794f8ab0fb4ebc,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,1,android,
exu_973995cd0d3e4253,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,ios,granted
exu_073a0cb46ca74faf,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,False,True,ios,granted
exu_2980565a9df640e4,reels_density_q2_2026,control,2026-04-01,server_hash,no,Y,android,
exu_5999a1a715c24950,reels_density_q2_2026,control,2026-04-01,server_hash,False,Y,android,
exu_1fae2cef9df441e9,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,0,ios,granted
exu_63957dbde03c47b2,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_68742fcb5e8642fe,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,false,ios,granted
exu_6f68339934ca4ab6,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_d5096a24177b4471,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_a9c69a8b9ce4432e,reels_density_q2_2026,Control,2026-04-01,server_hash,False,True,ios,granted
exu_8a024583430b405e,reels_density_q2_2026,control,2026-04-01,server_hash,N,Y,android,
exu_973b8f5c9b82415e,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,
exu_673fc39a575d43b2,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,android,
exu_32efb19031c24cea,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_8d3dd65633074faf,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,false,True,ios,denied
exu_b81dc2b311164adb,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,not_applicable
exu_09695dd114a24e52,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,FALSE,0,android,
exu_1fc426424ee7411e,reels_density_q2_2026,control,2026-04-01,server_hash,no,true,android,not_applicable
exu_807dd95816d342d2,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,true,ios,granted
exu_0a656f039ad946ca,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,False,ios,denied
exu_57d911c939424838,reels_density_q2_2026,control,2026-04-01,server_hash,False,Y,ios,granted
exu_eec7f4be4f85403c,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,N,True,ios,granted
exu_957301c7b7914814,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,
exu_2e1464fd146e407b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,android,
exu_6c995ae9a92a47e9,reels_density_q2_2026,Control,2026-04-01,server_hash,False,true,ios,granted
exu_79aefcb6cad94990,reels_density_q2_2026, TREATMENT  ,2026-04-01,server_hash,FALSE,False,android,
exu_af913cf4b90a49ed,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,FALSE,true,android,
exu_07fd814ea7734c85,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_0755920c3f954551,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_e48689384f5048e9,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,
exu_cdc95616f78b4029,reels_density_q2_2026,control,2026-04-01,server_hash,False,no,ios,granted
exu_458c846199e54259,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_321b74689d8b4275,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_49a45755feac4509,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,False,android,not_applicable
exu_dafb7a02f8754820,reels_density_q2_2026,control,2026-04-01,server_hash,no,yes,android,
exu_a1aae08d2db74104,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,
exu_f9be1261b3ed4266,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,yes,android,
exu_3a527b793f504d57,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,true,ios,granted
exu_53fc02b8e27440e7,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,not_applicable
exu_da577ff7b2f34e06,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_2297095c662e461d,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,False,android,
exu_07739622d9ed4dac,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,FALSE,android,not_applicable
exu_5f2dc09314a248d4,reels_density_q2_2026,Control,2026-04-01,server_hash,False,yes,android,not_applicable
exu_7d46d55091d142b7,reels_density_q2_2026,control,2026-04-01,server_hash,false,False,android,
exu_5f0b8db842e04a8b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,android,
exu_d547d8e13ec14a55,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,ios,granted
exu_68a003d4f0ee4a69,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_223a651cf14c4d74,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,0,android,not_applicable
exu_818b26fa07284776,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,android,
exu_b056c41a368a4af1,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,no,True,ios,granted
exu_8c81f9f616f04d46,reels_density_q2_2026,control,2026-04-01,server_hash,false,Y,ios,granted
exu_bb3f549e5a7b4e49,reels_density_q2_2026,control,2026-04-01,server_hash,no,False,android,
exu_05a36c7fa6024c68,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,ios,denied
exu_cc44a5968cf9420c,reels_density_q2_2026,control,2026-04-01,server_hash,False,yes,ios,granted
exu_876fd507947d44fa,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,N,ios,granted
exu_1c3b8e3ddefe4e9c,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_0bbab050d2664811,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,no,False,android,not_applicable
exu_9b5886a80f914674,reels_density_q2_2026,Treatment,2026-04-01,server_hash,no,True,ios,granted
exu_8934c975e73144f5,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_64c9053b933b4604,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,false,android,not_applicable
exu_bf4d0a563b404b18,reels_density_q2_2026,CONTROL,2026-04-01,session_hash_fallback,TRUE,1,ios,granted
exu_1dcc8dcbb3474c18,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_ee32532d5c7b4ffe,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,1,ios,granted
exu_25105d2191564cfd,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_1e15115bba814225,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,False,android,
exu_5ee99418d15242e4,reels_density_q2_2026, TREATMENT  ,2026-04-01,server_hash,false,False,android,
exu_f84d46e3e5c24314,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,
exu_61076d892b6442ca,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_ab683a3963814d73,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,
exu_3b2a4f905ff248d8,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,0,android,
exu_f18ed4b6478e4538,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,ios,granted
exu_3897300d6d2c4501,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,FALSE,True,ios,granted
exu_366df845ac6e4ea5,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,android,
exu_67323c66000542ec,reels_density_q2_2026,control,2026-04-01,server_hash,False,0,android,
exu_f374b2f617c54be5,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,True,ios,granted
exu_1349605bc045422d,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_5cfeca232bdc4282,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,ios,granted
exu_b55067f101bb42f5,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_f9e369bb08494ca7,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,TRUE,ios,granted
exu_785303c5a85a4f76,reels_density_q2_2026,control,2026-04-01,server_hash,0,no,ios,granted
exu_ea387fb2d85b4adf,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,1,ios,granted
exu_462385e17ce54f3b,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,ios,granted
exu_c1755fb253944372,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,false,ios,granted
exu_3315e5aa398f426c,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,denied
exu_8c740ae54d89490b,reels_density_q2_2026,control,2026-04-01,server_hash,False,yes,ios,granted
exu_5cf611cb68164840,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,yes,ios,granted
exu_ee085a4c7a3240ad,reels_density_q2_2026, control  ,2026-04-01,server_hash,0,True,ios,granted
exu_5f1c9483b9534164,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,no,ios,granted
exu_68e8c203c71c45e8,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_cd41e61cca0f4f3b,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_0c63abab3dc54777,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,ios,granted
exu_cdb7facb22be4275,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,ios,denied
exu_a9ee1a09591944f2,reels_density_q2_2026,control,2026-04-01,server_hash,false,0,android,
exu_3ae2c6458bcf4543,reels_density_q2_2026, control  ,2026-04-01,server_hash,0,True,ios,granted
exu_d0b8e775b8014b15,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,ios,granted
exu_5fe6ea5bc9cd4c61,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,android,not_applicable
exu_6f9faef395cb4e50,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,Y,android,
exu_f2b61eb824324d60,reels_density_q2_2026,control,2026-04-01,server_hash,N,no,ios,granted
exu_5a4ccfd44d674c07,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_cafe0a333a0741fa,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,ios,granted
exu_6065deb028a847e3,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,true,android,not_applicable
exu_071fbd9dae3c4fdc,reels_density_q2_2026,control,2026-04-01,server_hash,False,false,ios,granted
exu_4291240ee5b24c1d,reels_density_q2_2026,control,2026-04-01,server_hash,N,False,android,
exu_4229aab05e914847,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,TRUE,ios,granted
exu_4683444353c24e22,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_87d819b8254545c9,reels_density_q2_2026,Control,2026-04-01,server_hash,False,False,android,
exu_4bbb7603eecf49ba,reels_density_q2_2026,Control,2026-04-01,server_hash,0,N,android,not_applicable
exu_3953a72f8584447f,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_e4988801943543d1,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,ios,denied
exu_c8604fa185d3436e,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,FALSE,true,ios,denied
exu_ed88457ae0944d9e,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,ios,granted
exu_22e06ac055114b56,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,False,ios,granted
exu_6ad5a06b003b4c0c,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,1,ios,granted
exu_44f43463d44349a7,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_553f04a80e0e4bc7,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,no,False,ios,denied
exu_9781ed624af84854,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,FALSE,TRUE,ios,granted
exu_bd868a2823764057,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,FALSE,ios,granted
exu_d002b312584a43f3,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,false,android,
exu_e1ed74e3cb754b7e,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_4761f396d2ee4ce7,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,android,
exu_019aee6416d3424b,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_68504f93cd824799,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,denied
exu_2df2afda5c0c4158,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,granted
exu_d06c369058a14806,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_8cd94c9e5f854c67,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_e5f02c588e294239,reels_density_q2_2026,Treatment,2026-04-01,server_hash,no,TRUE,ios,denied
exu_70356cf6a4a5438e,reels_density_q2_2026,Control,2026-04-01,server_hash,False,False,android,not_applicable
exu_4bd555ea5f174bb7,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,ios,granted
exu_51a2489385f6479f,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,ios,granted
exu_1b7354d7aedc449a,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,true,android,
exu_cc1257cd65834212,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_e0e0decdabbd40da,reels_density_q2_2026,control,2026-04-01,server_hash,no,true,ios,granted
exu_d7582ae2e5354028,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_88cfca1a128d4906,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,False,android,
exu_e9259b291b26444e,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,False,android,
exu_96452c95c7434d59,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,android,not_applicable
